"range","nsample","dsample","scenario","baseline_surface_inter","baseline_test_inter","baseline_random_inter","baseline_spatial_inter","baseline_AOA_inter","baseline_surface_extra","baseline_test_extra","baseline_spatial_extra","baseline_AOA_extra","baseline_impfeat","baseline_mtry","coord_surface_inter","coord_test_inter","coord_random_inter","coord_spatial_inter","coord_AOA_inter","coord_surface_extra","coord_test_extra","coord_spatial_extra","coord_AOA_extra","coord_impfeat","coord_mtry","EDF_surface_inter","EDF_test_inter","EDF_random_inter","EDF_spatial_inter","EDF_AOA_inter","EDF_surface_extra","EDF_test_extra","EDF_spatial_extra","EDF_AOA_extra","EDF_impfeat","EDF_mtry","RFsp_surface_inter","RFsp_test_inter","RFsp_random_inter","RFsp_spatial_inter","RFsp_AOA_inter","RFsp_surface_extra","RFsp_test_extra","RFsp_spatial_extra","RFsp_AOA_extra","RFsp_impfeat","RFsp_mtry","RFGLS_surface_inter","RFGLS_surface_extra"
40,200,"sregular","proxyonly",1.97395620417452,NA,NA,NA,NA,2.09050347765723,NA,NA,NA,NA,NA,1.57603643213928,1.43591855323337,1.78250153427235,1.73382431181097,100,2.33861868500887,2.08555982446334,2.08944490168377,0,0,2,1.57269069318435,1.41229800653433,1.74556011994114,1.73046378254364,100,3.47370183663739,3.20798944649465,2.09453410938442,0,0,7,1.52477485773804,1.38714374111543,1.76805536690105,1.67162824877261,99.95,2.2055158086688,1.93703267840123,2.06114281266082,0,0,148,1.48561771714331,2.09278044329756
40,200,"random","proxyonly",1.98681382189317,NA,NA,NA,NA,2.09126781585033,NA,NA,NA,NA,NA,1.58691108206623,1.41263638718029,1.80259337905016,1.70754474396121,99.02,2.33185100201875,2.20588863780869,2.22163808415526,0,0,2,1.63282851341472,1.54322036631211,1.70765294522688,1.69153588139256,98.14,2.5209616163886,2.21647530127868,2.26001734382217,0,0,7,1.58957842903119,1.43456064358685,1.68372131189521,1.67121517774365,99.06,2.28721829655402,2.01376391611521,2.10756599090883,0,0,200,1.54204218633834,2.08633678491689
40,200,"wclust","proxyonly",1.9803004984297,NA,NA,NA,NA,2.08778787574118,NA,NA,NA,NA,NA,1.747600415909,1.6567296639148,1.70346411435236,2.02656074597536,55.3,3.09703958020953,3.0282467354988,2.20771713044765,0,0,2,1.84534676078937,1.6530315004514,1.65246846851804,1.9261984205944,48.24,2.20163744462977,2.04164132371943,2.1746977715267,0,0,6,1.80112133225596,1.66790577680555,1.62073335277953,1.85026698255068,52.69,2.26996798987079,1.99584246924284,2.04881769323225,0,0,2,1.71648736859704,2.08639380238661
40,200,"sclust","proxyonly",1.98519676376963,NA,NA,NA,NA,2.10809692539632,NA,NA,NA,NA,NA,2.01683027574669,1.88784814701085,1.35987814740299,2.66913935071357,11.21,2.55017179504334,2.21519851511358,2.04318707399823,0,0,2,2.04339514896674,1.87318304153478,1.32503842203259,2.08753981270276,13.04,2.75600132421197,2.46490860214853,2.0130750974509,0,0,3,2.22622881434288,2.11149671260533,1.33623350871485,1.97166401946893,13.5,2.54407795412965,2.45180630695735,1.84599644461837,0,0,45,1.89315838753822,2.10299578720636
40,200,"sregular","proxyonly",1.94012630502479,NA,NA,NA,NA,2.91613403253365,NA,NA,NA,NA,NA,1.48338618467074,1.31477009498468,1.60986566484642,1.59872604236677,100,3.94485819547699,3.98414072100771,1.99090552515506,0,0,2,1.50007693366785,1.24691643504476,1.59730781247017,1.55647194760816,100,5.68005901375457,5.53954506772255,1.98888092226172,0,0,7,1.45166468512992,1.26225633314112,1.59868606167934,1.55381126384947,100,4.2903210375781,4.20708097418257,1.96076905711345,0,0,2,1.42536088329911,2.93981658612918
40,200,"random","proxyonly",1.94456129780947,NA,NA,NA,NA,2.93333844077237,NA,NA,NA,NA,NA,1.58587483230503,1.54055265126599,1.68604764945412,1.60596989245668,95.9,4.64651975306827,4.54888549016275,2.02640247633099,0,0,2,1.50701712503057,1.29180321069682,1.60614828313661,1.58084849948858,95.48,4.32610812546251,4.24410416366082,1.8953058439443,0,0,2,1.49595950488253,1.33802058824152,1.6289600949395,1.59219616793602,95.74,3.14831928273884,3.05085826453017,1.99785574326372,0,0,149,1.4766813651344,2.96392101959749
40,200,"wclust","proxyonly",1.9426167727984,NA,NA,NA,NA,2.92729986988754,NA,NA,NA,NA,NA,1.97060546894637,1.63708923251174,1.33781704967971,1.38169985309446,45.81,3.00850160968902,2.9367318012906,1.44224493353017,0,0,2,1.90304845420431,1.63378587288083,1.3270545553971,1.35728981964316,42.66,3.07195469272142,3.00614049676884,1.39972223076455,0,0,7,1.83219829876078,1.67314987937518,1.2867664173058,1.29913237046382,46.63,3.02153813335071,2.92323449375551,1.59924414969652,0,0,2,1.84020086786798,2.90677580479828
40,200,"sclust","proxyonly",1.97226692288013,NA,NA,NA,NA,2.87261694716336,NA,NA,NA,NA,NA,2.07346163792467,1.91268313152749,1.35077130700998,1.80319160634584,17.55,2.7540733283016,2.6360164421774,1.77950201669084,0,0,2,1.93635083382284,1.76936225612329,1.33103327160456,1.93160416515402,16.57,2.89933221118643,2.83306730092398,1.88425552941676,0,0,3,1.83437651895605,1.61228881678868,1.31806434054001,1.90048712759431,17.55,2.87079629743392,2.77630002587042,1.66297882003881,0,0,49,1.78528337613185,2.87147393488352
40,200,"sregular","proxyonly",2.09805808902616,NA,NA,NA,NA,2.3208885148899,NA,NA,NA,NA,NA,1.543809843882,1.68050939646067,1.7910409964693,1.77399133677739,100,2.81175608938287,2.96699393207724,2.73282568726406,0,0,2,1.52593369743156,1.62558551202657,1.71314367981453,1.70693478574567,100,2.60431445341863,2.72360622619684,2.2562614551273,0,0,3,1.48178190210024,1.53676124496524,1.73362406508343,1.73838212440875,100,6.69682435648136,6.91164008384002,2.48063868394743,0,0,99,1.4274644634051,2.36798462984552
40,200,"random","proxyonly",2.09898814227191,NA,NA,NA,NA,2.32469658218364,NA,NA,NA,NA,NA,1.58512937330597,1.60520788496897,1.73923408413174,1.76345418517209,97.32,2.71711707302198,2.85748194632918,2.44058369644713,0,0,2,1.52999587739146,1.57268890829954,1.71181199563683,1.76313346065092,97.67,2.47965983585405,2.56911856698832,2.43092240093708,0,0,3,1.5183647253636,1.63674397556989,1.62413100679429,1.69835105255105,99.46,4.65911397177339,4.86113271991838,2.4322449111639,0,0,51,1.49365348584261,2.41137999345753
40,200,"wclust","proxyonly",2.09777125069201,NA,NA,NA,NA,2.31924232963615,NA,NA,NA,NA,NA,1.92721515841225,2.07746255367628,1.46324666750888,1.79530524137259,56.51,2.85559006104185,2.98173139968428,2.6554847024433,0,0,2,1.74167699510439,1.79044837932737,1.39812763060848,1.8611502797749,59.61,2.53725009662867,2.63284245489714,2.65307486104643,0,0,3,1.72890297004124,1.85191592907023,1.35326880086469,1.7617155764843,58.47,2.88479363668805,3.04281340680219,2.56249328257588,0,0,50,1.64332004310781,2.32760983498302
40,200,"sclust","proxyonly",2.10914075061448,NA,NA,NA,NA,2.30403674202999,NA,NA,NA,NA,NA,2.17721132527432,2.09566215800783,1.33210096513301,2.29499606023058,10.85,2.67687644962235,2.73596301664842,2.18141059892306,0,0,2,2.16796252330524,2.1111197841679,1.29824466391592,1.91050709050825,15.22,3.47867258138589,3.64537797302077,1.9533310830116,0,0,4,1.95804814225055,2.00285797156006,1.34912973469867,1.81471275012119,13.83,3.51924366955134,3.70363582524212,2.03571519706277,0,0,92,2.04390140662362,2.30537919707646
40,200,"sregular","proxyonly",2.06210594540647,NA,NA,NA,NA,2.34511738407158,NA,NA,NA,NA,NA,1.61009935581663,1.75181649173011,1.82379671771372,1.91758564380464,99.98,3.4179067106321,3.52704066695239,2.38475285569171,0,0,2,1.58092339107429,1.76477994428523,1.88401114919961,1.91246716680179,99.97,3.45040251800845,3.41974126737144,2.24183197913263,0,0,7,1.52247810496629,1.67683734786902,1.8132189962434,1.81407905900696,99.95,2.67352933510459,2.69434106177568,2.14192083701031,0,0,99,1.46279313689319,2.34840441927927
