"range","nsample","dsample","simtype","baseline_random_RMSE","baseline_spatial_RMSE","baseline_surface_RMSE","baseline_AOA","baseline_impfeat","baseline_mtry","coord_random_RMSE","coord_spatial_RMSE","coord_surface_RMSE","coord_AOA","coord_impfeat","coord_mtry","EDF_random_RMSE","EDF_spatial_RMSE","EDF_surface_RMSE","EDF_AOA","EDF_impfeat","EDF_mtry","RFsp_random_RMSE","RFsp_spatial_RMSE","RFsp_surface_RMSE","RFsp_AOA","RFsp_impfeat","RFsp_mtry","RFGLS_surface_RMSE"
40,200,"wclust","complete",1.4342960221351,1.52804089215591,1.68546015599135,79.59,100,6,1.42853604982229,1.51062899409395,1.71581158301125,70.91,88.6689724269882,6,1.4069247950847,1.50515910611007,1.68533538044079,68.72,72.6591207667311,13,1.44558317580474,1.58095037776005,1.71378705462667,64.59,25.0924842559754,200,1.65972924913199
40,200,"sclust","complete",1.23895331757807,1.7525664673975,1.57166460604852,46.69,100,2,1.24497744444482,1.78415597117874,1.61854444678383,32.72,81.8169038896597,4,1.26487388629956,1.81560184770103,1.75599740317838,26.32,42.9814950409349,2,1.32885641886942,1.800121986694,1.78840451924029,24.55,39.8640912760306,140,1.51869192283064
40,200,"sregular","complete",1.48531550476279,1.52029841603747,1.40240349792665,99.5,100,3,1.49355291180993,1.54810445495939,1.42940177949421,99.25,83.1554672593096,2,1.52719007573777,1.58272591562529,1.40026512088796,99.67,79.4516023866427,8,1.56162751649987,1.64323631504112,1.40054314346795,99.76,48.0899577185776,162,1.39704380570821
40,200,"random","complete",1.25307267417225,1.25713297884697,1.40597884767836,98.91,100,4,1.25541192144836,1.2688391171618,1.409616814215,98.63,88.1795154466207,4,1.2945389590861,1.27487652720894,1.42875117771668,97.38,68.3360541021401,5,1.32390611372838,1.31462470288563,1.46636569292924,98.29,53.9040021951602,204,1.36844278317196
40,200,"wclust","complete",1.31591349733806,1.59921540851714,1.51977596733485,90.4,100,2,1.28117803687351,1.68945137883093,1.47263631123754,79.61,82.4720837576577,6,1.32880096875879,1.77252147869775,1.51233724445378,71.98,56.2773397851806,8,1.38644044274814,1.93819278995661,1.5858385796323,60.64,22.8118711952847,149,1.55976353755289
40,200,"sclust","complete",1.34378774277324,2.8002094091841,1.58938759501636,52.14,100,2,1.26126279878531,2.96375731063629,1.79819698197372,30.02,73.3006607391001,2,1.2700642782207,3.00596134277029,1.98012967388889,22.4,46.625164228869,2,1.33301823823622,3.0563528219231,1.89947113602126,18.8,10.007647211761,94,1.61980305253989
40,200,"sregular","complete",1.45979126787115,1.44478602730141,1.30939376092054,99.77,100,5,1.48088632769866,1.46726088638953,1.27172250427459,99.53,82.9285817639485,5,1.46482005019822,1.44904363232553,1.28967604835022,99.9,61.9693355940295,5,1.51368965612557,1.52896388955491,1.3063600355081,99.79,40.3555519138246,216,1.3123138367362
40,200,"random","complete",1.34416866440911,1.39012592907285,1.3294557162531,97.6,100,3,1.3709625081583,1.37955261049709,1.3387326520312,96.95,91.0442550178879,8,1.38210137816251,1.38780509186191,1.32095744162176,97.36,76.1734164986938,10,1.44281486746876,1.44262673946665,1.33874071187813,98.61,48.8411314171584,153,1.32602372050138
40,200,"wclust","complete",1.24402856267884,1.27727717234759,1.39368337454441,84.03,100,2,1.17258412014832,1.22152895543776,1.43314281768477,66.23,62.4816696095771,4,1.21470691477167,1.28896625490822,1.49968884925126,64.3,44.6231180324918,10,1.24217333084575,1.46694093886496,1.62734524110196,50.52,11.7994170227249,52,1.40774476489268
40,200,"sclust","complete",1.30799859339363,1.57521600013557,1.4630780638353,52.09,100,4,1.31289045215893,1.66885622676234,1.51274434438294,35.76,74.5507805756563,8,1.27633221791462,1.75561271356747,1.48200984342638,28.91,57.625848304817,10,1.31802401174202,1.8539740632625,1.47969782453512,28.73,39.2141700775804,190,1.47974609563279
40,200,"sregular","complete",1.42063697077164,1.3565191599011,1.40214471382045,98.48,100,3,1.39772026689039,1.36692871423434,1.43224540761821,98.72,86.6677035980499,6,1.42365343231294,1.37405257315575,1.41472978035129,97.67,74.8286549335158,8,1.4988180539208,1.47230555514271,1.44763382600324,98.16,59.849569666603,202,1.41564035699334
40,200,"random","complete",1.48198663735399,1.40262750344655,1.38098494214754,98.1,100,3,1.50002304982824,1.44713523019265,1.37483320085162,98.59,85.9644035042587,4,1.50389755450198,1.46139784786859,1.3761636359444,96.98,67.8714990123276,5,1.60206458254393,1.5277288954351,1.41396377940534,98.37,43.9234150392419,103,1.38044404609024
40,200,"wclust","complete",1.28545498256315,1.40750988025708,1.45705550573405,92.81,100,6,1.27419880668493,1.45690308817996,1.43869483747781,81.84,85.6508885984906,5,1.27242728180716,1.47751882040813,1.42656152427392,76.7,80.364181638019,10,1.29154031520837,1.51347847835665,1.46386985924435,74.11,67.3218209835919,200,1.4563585476293
40,200,"sclust","complete",1.22339487017172,1.43275369430004,1.61507920360824,51.13,100,6,1.20059786792113,1.45392076399642,1.65799456754222,30.24,77.0855913874341,2,1.20894309709751,1.59098202682744,1.68658566461184,23.97,75.385607280642,13,1.23294567254579,1.6093084509949,1.74616305164565,20.93,53.3915742209246,138,1.67065297885095
40,200,"sregular","complete",1.46467364617286,1.56660142584111,1.34753572363555,99.42,100,3,1.42750526147993,1.54856912005641,1.35456155373456,99.5,89.6127027128197,5,1.48124558801391,1.50837485029368,1.33659468567813,99.86,53.0719736722625,2,1.46422999648674,1.55689709741116,1.34504349482674,99.71,21.8521989414452,59,1.32023298607228
40,200,"random","complete",1.32088749996832,1.38544980425127,1.40306346996049,96.82,100,2,1.33370057368868,1.35311930420839,1.40729814536665,97.45,84.1528912944334,5,1.3443310487765,1.36482460322779,1.40595889953184,98.62,46.9656926602406,2,1.31769576433945,1.32680008837686,1.40789382743991,98.25,25.6708306932807,104,1.36853528827905
40,200,"wclust","complete",1.27946216321955,1.41308744258346,1.40395008257166,87.36,100,2,1.29046801477651,1.40835502814705,1.41611348990778,85.94,86.4871925654188,4,1.30357719174607,1.45032647832884,1.43098687745351,70.16,52.2090350311798,2,1.38872397000356,1.55386601758283,1.49466044067431,64.5,34.1953155459259,102,1.38358373624731
40,200,"sclust","complete",1.22142311981751,1.49740669219195,1.56428621234637,57.33,100,5,1.17244580103767,1.50563155525206,1.5246312041783,40.76,88.7828769282273,5,1.19215891769421,1.63862481963225,1.6100680026432,33.61,75.21609519975,8,1.18576657287937,1.97332633675947,1.57925361130411,25.47,42.8504916952704,94,1.54199025229784
40,200,"sregular","complete",1.40677487706416,1.459226527384,1.3503183096073,99.07,100,5,1.4370751478448,1.44225330208769,1.35757981519072,99.71,81.0367785625529,2,1.45171554300766,1.49685178351219,1.35131027028705,99.81,68.7992957837175,8,1.49663183945291,1.54686387768492,1.35063882648396,99.03,37.1973303481167,202,1.35660191167489
40,200,"random","complete",1.36930000037532,1.38198844756968,1.38165589814799,99.07,100,2,1.37257090854769,1.40588167283205,1.36018845441035,98.99,79.860831482906,5,1.3945696185485,1.42389267081493,1.37900270724922,99.44,66.7994120206135,13,1.5182172693106,1.53571333457697,1.40641583705775,99.77,28.2535298422532,202,1.37286093336816
40,200,"wclust","complete",1.31474753142856,1.36703318195477,1.39120498325059,91.34,100,2,1.30618029952968,1.36538505623464,1.45924160381353,83.7,81.8170694465989,4,1.3037872932867,1.38652187336917,1.48553832022109,83.72,68.5615336445514,13,1.32202460915063,1.42383411100091,1.72622576806797,67.33,11.5609027762656,52,1.43946985529428
40,200,"sclust","complete",1.28642730349864,1.73240451336792,1.51294953331724,41.66,100,2,1.21779718714828,1.75814892559801,1.55361518486352,28.26,68.0117529492761,6,1.21034585137905,1.79431223141981,1.59482643127892,27.9,49.4810481950939,5,1.20867102725549,1.94792184702417,1.60924706068664,23.49,28.5022898876256,191,1.56252993687162
40,200,"sregular","complete",1.68032808647543,1.74541723883382,1.47841672715882,99.82,100,2,1.58166405221356,1.65400484623098,1.41983197643542,99.82,75.4561786338657,4,1.56653193051817,1.6622914183656,1.42747193092346,99.73,54.3560739161777,5,1.63202304134497,1.67637068275962,1.43055959189837,99.79,23.6154784195425,109,1.37793140489832
40,200,"random","complete",1.49477312540169,1.46891498414307,1.47936115684233,99.1,100,3,1.41910196853955,1.39964162635323,1.47384575756771,98.5,79.5301853340826,5,1.41995723590657,1.45416831841692,1.46002611081495,97.91,65.3091817436164,8,1.4273195549725,1.49479826330333,1.48039179184643,99.12,22.7933294103904,53,1.4387743045744
40,200,"wclust","complete",1.52709285115717,1.64607244225383,1.54344866915807,94.82,100,5,1.46456972297458,1.64614634297029,1.55977600721542,81.91,74.4569026510212,5,1.48856149525616,1.68812173611502,1.5644425324187,76.12,52.8153563631603,5,1.48642551964544,1.81335957476199,1.6936091605833,60.5,2.95053536209448,2,1.60510230148423
40,200,"sclust","complete",1.31464178528779,2.27481880729877,1.76200395007577,55.83,100,4,1.25270257093369,2.03647759230811,1.84883867822742,26.54,62.6282025300767,4,1.24574655673214,2.14830169944573,1.83722426568502,22.66,42.5003816747012,5,1.30083298734796,2.20587890313857,2.1525270641952,18.8,9.40872577137559,49,1.88249502706534
40,200,"sregular","complete",1.5747585918708,1.55628733495802,1.46331590232463,99.6,100,3,1.58802961688239,1.57397112343213,1.45004971328838,99.56,86.2665701916763,5,1.56743749949054,1.57658243151044,1.41815439478878,99.57,63.3656601338063,5,1.63139003807982,1.59166719371045,1.44555349935994,99.69,41.9864464806325,152,1.39855615194745
40,200,"random","complete",1.54220186301068,1.58768381746239,1.50363379314498,97.77,100,6,1.55963475419687,1.57424583851711,1.44151126661913,98.9,82.7830511517215,8,1.55374358452222,1.54338708422681,1.4316910167428,99.12,56.6317151370461,8,1.57943396850885,1.6121037135838,1.48501346604054,98.38,19.0171932168764,154,1.36752053534551
40,200,"wclust","complete",1.53182943007027,1.72243798101315,1.65637432688995,91.74,100,6,1.44056287110506,1.63907399002798,1.6750687067871,84.45,65.1811898286412,4,1.41022103788805,1.64097900308768,1.71371599450659,70.65,46.4494406684704,8,1.44748733907086,1.731201606437,1.69282854323193,68.43,26.5155964606935,201,1.6557489836842
40,200,"sclust","complete",1.2324331756877,1.40170293732837,1.74827299561505,51.18,100,3,1.21409349002996,1.44149946919524,1.74267132714953,29.14,69.854374371345,2,1.23997472242493,1.53889106269387,1.70435503805708,29.97,59.1506238636083,13,1.24222079727209,1.66244073968196,1.84909072679818,20.28,17.2595782647098,97,1.77105654425844
40,200,"sregular","complete",1.50193358522134,1.53622856067829,1.49004634489974,98.26,100,5,1.47496111779358,1.57089566089294,1.47651318799708,99.12,88.1034708521646,5,1.50615133155374,1.6166517510796,1.45859521133168,99.04,74.2407478055289,10,1.55788917447273,1.66206470391984,1.41668797129404,99.48,30.4995661242116,202,1.46512900029527
40,200,"random","complete",1.52502553374383,1.5120418553063,1.50816198828018,96.86,100,5,1.49672839364658,1.4675457891864,1.49305403102912,96.57,76.3935116018453,6,1.51223147993214,1.43587651892087,1.49926151914434,97,52.7890521757101,5,1.52843710389821,1.47086149397385,1.50807428038326,98.1,18.6712824548807,155,1.41257051053133
40,200,"wclust","complete",1.47555144805866,1.67429692272379,1.54987958399197,88.38,100,2,1.47169962038648,1.65011284531138,1.51837528259446,86.95,81.1271901378326,5,1.50159352039834,1.68140508549721,1.54838251645015,87.36,75.3290700295655,10,1.53693098074061,1.75349258500647,1.59883361228931,72.05,33.1749790821094,151,1.57178727916824
40,200,"sclust","complete",1.44493955582935,1.95820090304004,1.87889787750389,48.78,100,4,1.4036102323441,1.87547489648197,1.82429839610339,27.26,79.2591070518509,4,1.39017810348293,1.86089426027398,1.75862909116804,24.71,59.5476445079368,5,1.39789682872274,1.72450111477419,1.82420137516517,21.13,9.36498071001469,194,1.81369317943485
40,200,"sregular","complete",1.58697273018727,1.59017339577639,1.43386968111541,97.26,100,4,1.5572842585412,1.57075925358679,1.41729994653807,98.57,81.2928408693145,4,1.54654757851262,1.58784311158906,1.3934955084484,99.38,57.8220906226365,5,1.48619282130798,1.54762836339281,1.4043544338531,98.95,32.7817929554762,152,1.34606496172253
40,200,"random","complete",1.5055582864243,1.5297930540254,1.46708509927612,98.17,100,4,1.50397850012039,1.48530381634749,1.4483954065692,97.55,83.5531204079124,5,1.50783588885094,1.51884791821262,1.43093475405926,96.87,66.3993566428828,13,1.53826813800503,1.533310169739,1.48222323216574,97.28,27.8608163857875,151,1.39747037928965
40,200,"wclust","complete",1.50786570212746,1.74455931682061,1.45220405870803,80.1,100,5,1.45771269451882,1.79386234498713,1.56342882165701,62.27,69.8180554506084,5,1.4816235605802,1.82373338259026,1.60968288912173,56.62,48.673514307688,10,1.51924942065713,1.77035581839014,1.58456525382993,54.24,27.0682943970856,201,1.4161426272202
40,200,"sclust","complete",1.3132565232821,1.71725166979046,1.84323934214385,52.8,100,6,1.33855423560639,1.75476357622263,1.84059867035154,37.85,80.6406792140323,2,1.32376004583765,1.79088379227926,1.79062489309383,32.34,73.6895356735935,8,1.33074226470861,1.6895095659521,1.8024506142139,27.26,36.1486716027956,94,1.78579511236168
40,200,"sregular","complete",1.5513173061225,1.57734104696823,1.48830550485384,99.73,100,5,1.52726638433258,1.53257634522389,1.43486222990708,99.95,81.5336310196361,4,1.48303623702059,1.51214654841391,1.42931774497188,99.84,67.7600043603492,10,1.48875758973956,1.49840141181307,1.46996248168302,99.98,24.6761360811036,162,1.42575303179884
40,200,"random","complete",1.55381275539171,1.54930602782056,1.61078553341898,97.82,100,6,1.53397709965881,1.53111569849014,1.59571512917394,99.15,65.744681222017,4,1.55782455737947,1.58214379142671,1.6231454234744,99.7,43.9288230830794,2,1.58012824826864,1.60702541108189,1.59225465632577,99.77,15.7057542326449,104,1.54689190941165
40,200,"wclust","complete",1.61335533525653,1.89458658263247,1.66335427677846,86.15,100,4,1.46590620271328,1.71718906046112,1.57849468835692,76.58,67.6554430048673,4,1.45749034666635,1.72392421682653,1.6286901608943,66.17,50.001321535958,5,1.46699069209203,1.79608254352555,1.66523745579392,66.16,15.4090373834123,203,1.56168280487832
40,200,"sclust","complete",1.39137399021338,1.85840892858635,2.0469386077624,43.35,100,2,1.38971903362477,1.9177447625284,2.01068407458647,33.34,77.9140544474799,8,1.3432327731796,1.83988698449862,2.03629264730762,26.95,50.6535249312845,5,1.34915694631526,1.67594303425122,2.06620790388803,24.46,11.1367343531394,98,2.08976848525194
40,200,"sregular","complete",1.26805536968004,1.22636270251558,1.33050027723,98.9,100,3,1.27835318874312,1.23502426685609,1.32287211705856,99.4,80.726631780771,2,1.26674238709346,1.22728098599523,1.31663428048996,99.76,78.8030391471936,13,1.34460909300488,1.30288344969252,1.33859793799963,99.87,24.6209734366963,56,1.28924601995166
40,200,"random","complete",1.53728149111005,1.53496672904095,1.34530529222428,97.96,100,3,1.52657928299112,1.54176624732117,1.3352585656288,97.72,86.7919603577245,4,1.56186575958018,1.53791592401606,1.34839301202511,98.15,76.0998972318291,13,1.60448299156643,1.55476521280517,1.37169257792238,99.29,47.9233877145013,204,1.38596008671821
40,200,"wclust","complete",1.39826085612339,1.43818762057079,1.42288149387589,87.69,100,4,1.39420619524264,1.48206399893759,1.43940729522039,83.72,84.0245149384255,4,1.41545529321175,1.49252312918214,1.48042544471302,78.98,60.2637683483859,5,1.43727515729006,1.50826710307809,1.4476577750574,76.31,59.6195621948129,200,1.40758682693177
40,200,"sclust","complete",1.26203694249736,1.812484179603,1.48524498937891,71.55,100,6,1.23292438295184,1.90362974465528,1.45124819298529,32.93,87.4096992858668,5,1.18848850757813,1.98720943877423,1.52834075305798,25.08,57.0836694954794,5,1.19283002603375,1.96422902070049,1.58721086621908,24.02,40.3160092960441,94,1.44496995448094
40,200,"sregular","complete",1.55781376484233,1.61157350711979,1.34216078675569,99.24,100,5,1.55500163392581,1.56601288811163,1.30617257130438,99.93,81.0608637585881,2,1.61042363400494,1.62351884868677,1.30848586744261,99.42,77.5516257662505,13,1.58155142560632,1.59819303188586,1.34222487545739,99.94,28.9516916501032,152,1.30824398448808
40,200,"random","complete",1.34833053410957,1.33490595783704,1.34301101538517,98.95,100,4,1.3435090327095,1.38950510933077,1.33047212519053,99.48,87.2551096669158,4,1.38523487067002,1.37374554525498,1.33054987270199,99.15,77.0321118648529,10,1.35183978111745,1.40830866864358,1.32693406159968,99.75,49.7351609818081,205,1.38249458602764
40,200,"wclust","complete",1.33499245269175,1.45981624253418,1.44062531315678,88.59,100,3,1.28789610558634,1.34913516227322,1.55734083041804,70.2,70.6455670634625,6,1.27215964807238,1.38063225077562,1.61894751210251,54.75,49.957364290879,5,1.37640663707529,1.42945106489015,1.67575028043035,53.53,29.6651560400663,150,1.45520045770745
40,200,"sclust","complete",1.40943254652419,1.85319633422333,1.49563365359575,56.99,100,4,1.40361665184914,1.82974713805752,1.49280468028576,34.18,79.3795394333533,4,1.42281466103536,1.80847823821096,1.58130335271987,28.01,51.6116197144139,2,1.45043696102169,1.89809611081797,1.60613616956085,20.85,17.231889569929,50,1.51387703524171
40,200,"sregular","complete",1.68798382016211,1.67204297179446,1.41286320400279,98.96,100,3,1.64310580874578,1.64002834677596,1.37573172022583,99.25,75.7338287055597,4,1.64597733723891,1.63864926970627,1.37997087324005,99.07,51.3195632127341,8,1.65048914872121,1.66196926224355,1.40511254160841,98.64,32.6568497409947,202,1.3263285553024
40,200,"random","complete",1.46565857579659,1.52522265436903,1.43176379304433,98.56,100,2,1.41299623233863,1.49433148347044,1.38658232545251,98.55,70.633153486909,5,1.42921308421815,1.4958087108515,1.43357286617976,98.79,45.098211822682,2,1.45117019512675,1.53612666736951,1.47261247912238,99.22,28.2880552467658,205,1.4067739670562
40,200,"wclust","complete",1.44196649150359,1.71524837656941,1.58716180486442,95.57,100,3,1.40059158751658,1.67184238015626,1.49836437825541,93.7,71.2191987283648,5,1.37022660113123,1.55152235045192,1.49795420356876,85.75,39.3353977504891,5,1.40151007745739,1.74695864553869,1.5511716414018,81.4,22.2432473435644,154,1.60137543369047
40,200,"sclust","complete",1.16901104844102,1.68254485135662,1.79854513356035,42.47,100,2,1.1608915661346,1.54878588528004,1.69813097770276,22.37,66.2318439464719,2,1.17783204912068,1.70455209738861,1.7769838871597,16.93,42.2343480973412,2,1.17510115522934,1.70278567653185,1.8227847059019,14.82,17.9329639606964,137,1.85425602990094
40,200,"sregular","complete",1.50271538255812,1.52553426234703,1.31989610197291,99.6,100,5,1.45884810898143,1.47438590357353,1.29367277064921,99.79,82.815486125785,8,1.48093841731445,1.50132692327614,1.30728480545955,99.73,71.2642991445252,13,1.55346692031939,1.54076957267206,1.36209056643199,99.86,33.8466943238955,202,1.3111618765637
40,200,"random","complete",1.31772300616955,1.38578212000268,1.37688178478481,98.49,100,6,1.28564039660554,1.33929739743392,1.38079498062603,98.99,85.18346240983,8,1.2663420089519,1.31573979150524,1.40746762294577,99.46,65.1118345927729,8,1.34320000555984,1.41809071631617,1.44110337277703,99.51,24.4913527415517,104,1.36395899393205
40,200,"wclust","complete",1.42910812424472,1.5324899403715,1.50891894645631,93.81,100,4,1.4062818961383,1.56999681802907,1.49297275711429,85.47,77.7164748032804,2,1.40368788530427,1.59943292557729,1.51553487519011,67.93,52.7773300348362,2,1.39980721631872,1.62308638284363,1.56554176397807,62.02,23.7486632124748,101,1.50710665166926
40,200,"sclust","complete",1.32103807072871,1.81915392167998,1.49227781997406,58.04,100,5,1.24453140741495,1.94337719158497,1.48689230050965,38.2,59.8690561749109,5,1.28465810691068,1.82456312469901,1.6543198473957,27.14,40.2580431781755,2,1.31641024662178,2.06392954089993,1.80808293433384,24.52,13.6126193432272,95,1.5134836671273
40,200,"sregular","complete",1.61895751642617,1.57134285911123,1.31664694811165,99.65,100,2,1.60856357118994,1.54008394781582,1.3387854935668,99.23,86.9558812408894,4,1.59432955315751,1.53074918127789,1.33255416085541,99.57,77.9831565954643,8,1.60244798167341,1.58773269614011,1.36874313813051,99.12,54.6849717636492,162,1.29593627445092
40,200,"random","complete",1.57722540319824,1.50458431177709,1.44382605590807,98.43,100,2,1.54014822913898,1.54987923478579,1.4204951513123,98.95,87.591725135836,6,1.54073690279526,1.50448410702797,1.4241823992142,98.07,68.1287646716227,10,1.58084175328869,1.54641957121266,1.43028953161743,97.45,40.0215682626042,154,1.48247588274913
40,200,"wclust","complete",1.34829920430575,1.43503382436845,1.46158745574393,86.63,100,4,1.3655685466988,1.39756763047007,1.47467963948434,74.16,85.4780706996782,6,1.34339139191198,1.42923602105471,1.55153388489588,66.09,55.1743166048742,5,1.4462193844705,1.6261063824912,1.66894868125847,59.49,15.5350559083498,52,1.49247504272025
40,200,"sclust","complete",1.36415049874759,2.01233431336492,1.54021151310757,52.56,100,3,1.35876027622275,2.04094696979677,1.6024309454006,28.17,70.8536590882718,2,1.36197019884408,1.98854236691104,1.70681091936539,25.73,49.8063414304956,5,1.39242016938219,2.01184072488969,1.88139529471477,20.63,37.0179491648609,95,1.54235878692245
40,200,"sregular","complete",1.3581938079734,1.35970142992864,1.304606351383,99.57,100,4,1.39392275177771,1.35223257983943,1.28719100956533,98.95,86.3324957032495,4,1.38592512045771,1.3840201405245,1.29984424919253,98.92,75.2663329710572,8,1.47087989359451,1.47585307749013,1.31734701245781,99.58,44.6092920977096,202,1.30336113368341
40,200,"random","complete",1.35303402130848,1.38360452214084,1.32930581332242,97.76,100,4,1.35436848973417,1.38517805999569,1.33235961875957,97.26,82.9412640646033,4,1.38410883185333,1.37967768538076,1.35968927096728,97.69,69.2469232146392,10,1.38651267043651,1.40297988807544,1.40984934341572,99.41,29.6460124867683,204,1.36533975496422
40,200,"wclust","complete",1.28872551995539,1.35427169712884,1.50220417365393,74.76,100,5,1.26085900819683,1.36161632597662,1.5603772636229,72.97,82.3013976026136,5,1.24247526342088,1.38443127606472,1.52370961102045,63.14,64.5158608413127,8,1.21524323050552,1.44517334997423,1.52990204697042,53.45,33.2274893313114,149,1.49817512919546
40,200,"sclust","complete",1.06232541022754,1.50374082544453,1.44341653641158,56.01,100,4,1.05643611842454,1.71394742590734,1.45263627595751,36.01,79.7852248504479,4,1.03785027774034,1.78692763808088,1.55185368712444,29.27,59.0982406895062,5,1.12580148579755,2.10584157494108,1.75866203057396,21.83,17.6170642371364,136,1.47277620467239
40,200,"sregular","complete",1.78695824376901,1.70799085128656,1.5024796358409,99.11,100,4,1.75440747096568,1.6780807325336,1.4744648838443,99.84,82.0017853455692,5,1.7479001337072,1.69402728891563,1.48290612619347,99.75,67.4647514596752,10,1.66675083444514,1.67604044413962,1.46917868801454,99.7,17.8622581310717,52,1.39146834454562
40,200,"random","complete",1.69182262428612,1.63371341905913,1.53545009783249,98.78,100,2,1.73537442002819,1.59633911536439,1.49331408058215,99.07,80.8646347324508,8,1.70291543260545,1.63956083853885,1.49595923659044,99.18,60.2128582895971,5,1.68901020141875,1.64776336524407,1.51399958583596,99.56,20.1814095997326,103,1.40230024850367
40,200,"wclust","complete",1.5983753417704,1.88070059864221,1.72721629534044,89.86,100,4,1.63389163728923,1.9894036982183,1.74621673992381,88.94,89.69869185039,8,1.59453043312597,1.86084113691375,1.6948911792149,80.2,73.7182880655275,10,1.59062304120658,1.88343891007413,1.68146579585559,73.72,34.5378779547498,102,1.73443966334116
40,200,"sclust","complete",1.38476175157817,1.92002360208551,1.82574572775741,48.22,100,4,1.40216813662134,1.95704171846423,1.83810832039321,31.49,80.3928478085745,5,1.4037665552135,2.27463031562223,1.9033097280048,22.98,58.4261407364589,13,1.39496239675351,2.47239903134051,2.00401564400712,17.86,11.7362214764526,50,1.89418973050095
40,200,"sregular","complete",1.3223717907438,1.35791937080093,1.35433133925247,98.38,100,3,1.3243789767242,1.3664476585917,1.38650620366543,99.21,92.1552528908735,8,1.35539460069559,1.37048477885498,1.39144639048647,97.71,85.4779063987887,13,1.42976480780824,1.43110445483452,1.42331629968553,99.13,55.245447046681,152,1.38744775600704
40,200,"random","complete",1.32584869403852,1.36927923166477,1.31960334214342,99.16,100,3,1.32740755281394,1.39108474215341,1.32362987459836,98.74,84.7848187835456,4,1.35482895151744,1.39717737822583,1.33495629166254,98.53,67.4372310259939,8,1.40636823708534,1.4567473992119,1.37006450857393,97.74,38.2476006546659,154,1.32468249571972
40,200,"wclust","complete",1.37203366319606,1.56487042196995,1.35298119905073,88.45,100,5,1.39310688866235,1.51440072909583,1.35104181384616,87.54,82.2279323652315,6,1.36444997646434,1.58551670078187,1.40600217317668,73.43,48.4368781372682,5,1.43091024112718,1.70446246981246,1.44340446999973,68.35,28.8589650029381,151,1.3772598634391
40,200,"sclust","complete",1.24857741384189,1.44106927506301,1.76248700929398,51.36,100,3,1.22216741182865,1.56396805270919,1.93101813460572,33,75.9901864685837,2,1.26007867160509,1.75763680196983,2.11233291475109,24.97,48.7564880050536,2,1.28107348521099,1.74990046627847,2.27538350430771,18.99,2.45802020128303,2,1.81575420054926
40,200,"sregular","complete",1.38523741950922,1.37611966183686,1.35798337823343,99.08,100,5,1.38393254588235,1.4131470645868,1.3498931124034,99.61,89.2393804666305,8,1.43501229861484,1.42677202329013,1.33095148129982,99.82,65.4130847904394,5,1.50133539846703,1.51580806845667,1.35142059373335,99.85,39.9516193018014,216,1.33012719567127
40,200,"random","complete",1.34992438400074,1.38568392760847,1.38470927905237,98.48,100,3,1.32615866746092,1.38379133883653,1.37296278262049,98.37,88.2559168343561,6,1.31795754016717,1.36627591330338,1.37535165218583,98.29,74.549974907486,10,1.3790187274816,1.38545510239491,1.39872417867919,98.35,33.7885974971738,103,1.31733767034807
40,200,"wclust","complete",1.35145642493999,1.48322361467199,1.41914078620583,88.11,100,6,1.29209383985853,1.46243543725393,1.44385798087941,80.78,80.5756826045338,2,1.34005934467548,1.4839563314911,1.44116631632109,71.9,68.9707516351382,8,1.38516469388951,1.58506743968869,1.4720600041204,69.27,41.0298709069622,200,1.426239690715
40,200,"sclust","complete",1.36127599672686,1.62946073710804,1.60698515977464,72.52,100,4,1.30276614621311,1.65866239585174,1.63487369464537,41.74,68.8255136374445,4,1.31410072349596,1.99429862836561,1.76324239647097,31.42,51.0221548805013,8,1.30057653622322,2.14321830716562,2.00013321292919,19.72,3.71114088288709,2,1.62864553429404
40,200,"sregular","complete",1.44227461845261,1.48678766074962,1.29077437332889,99.38,100,3,1.47076047809875,1.51092383398534,1.289634277633,99.47,87.0952566284426,4,1.46750709651845,1.52688903801107,1.30183546691683,99.6,63.3294642486989,5,1.56739336403334,1.6374471798664,1.34455973911943,99.36,27.4372110957876,52,1.28304126299907
40,200,"random","complete",1.53230407556761,1.41527953190922,1.31057751972911,97.49,100,3,1.43868228469733,1.39957132350654,1.31871414551493,97.67,83.7567467422994,2,1.44763958407901,1.38329887323711,1.32416616055332,96.08,66.7146782331806,5,1.4557949269082,1.41917427274312,1.36448105096157,96.49,48.2804714093178,155,1.30671287483057
40,200,"wclust","complete",1.29562639370471,1.38368851410278,1.42432544284897,77.75,100,2,1.31215941718172,1.39042702876542,1.43181928707524,76.58,82.0626859878045,2,1.28535951866784,1.37885023290023,1.40981676057253,75.75,67.8394835327704,8,1.32789986257126,1.39380383043419,1.44951868269228,68.31,40.0451626529699,151,1.44082560680238
40,200,"sclust","complete",1.16368188446873,1.21730461205136,1.51714678650712,64.86,100,2,1.13096044186498,1.23937270251733,1.54432027497538,36.6,75.8090384271694,2,1.16443669998856,1.27836391389618,1.52535302526389,43.31,68.2305294148469,8,1.15147596480526,1.26317894149789,1.5608432317254,23.47,28.465219792223,98,1.55183788019879
40,200,"sregular","complete",1.48700935502415,1.45095745599371,1.33841515746089,98.85,100,4,1.46877321083236,1.42249911698607,1.34473252274504,99.4,84.232769123799,5,1.49199866596277,1.45286565833806,1.34647669185186,99.39,73.4621744303401,8,1.54597667482547,1.45752080506954,1.35694570114131,99.54,56.0855510883205,216,1.31722289794202
