"range","nsample","dsample","scenario","baseline_surface_inter","baseline_test_inter","baseline_random_inter","baseline_spatial_inter","baseline_AOA_inter","baseline_surface_extra","baseline_test_extra","baseline_spatial_extra","baseline_AOA_extra","baseline_impfeat","baseline_mtry","coord_surface_inter","coord_test_inter","coord_random_inter","coord_spatial_inter","coord_AOA_inter","coord_surface_extra","coord_test_extra","coord_spatial_extra","coord_AOA_extra","coord_impfeat","coord_mtry","EDF_surface_inter","EDF_test_inter","EDF_random_inter","EDF_spatial_inter","EDF_AOA_inter","EDF_surface_extra","EDF_test_extra","EDF_spatial_extra","EDF_AOA_extra","EDF_impfeat","EDF_mtry","RFsp_surface_inter","RFsp_test_inter","RFsp_random_inter","RFsp_spatial_inter","RFsp_AOA_inter","RFsp_surface_extra","RFsp_test_extra","RFsp_spatial_extra","RFsp_AOA_extra","RFsp_impfeat","RFsp_mtry","RFGLS_surface_inter","RFGLS_surface_extra"
40,200,"sregular","partial",1.55696131478418,1.62794066510674,1.6611497463441,1.67882647927017,97.01,2.46494759665485,2.37851549305119,1.96859245476474,73.54,100,3,1.41264880680918,1.59715246838103,1.53901782790048,1.55110533950001,99.55,2.42577518552652,2.42444824789571,1.85817680639797,0,65.6021000917067,2,1.39708905818652,1.57019106070013,1.46492467378245,1.50877138053207,99.51,2.43709181467356,2.40169732131972,1.84197112635583,0,38.6083121266488,2,1.4108623780611,1.59623488446744,1.53799831080874,1.51477182528469,98.97,2.36011644096509,2.32311214618405,1.89291282319417,0,24.7237163737798,199,1.36980322630512,2.46147993932136
40,200,"random","partial",1.60221032761723,1.75114597506224,1.80644746769713,1.74834543242081,96.32,2.23926469787957,2.03041735496773,1.9052424965356,75.39,100,3,1.48974400716705,1.7041114912081,1.66089946150808,1.72808048405753,98.4,2.28716524420343,2.1628417511951,1.91398219866069,0,68.7936106568757,2,1.4737414723133,1.69468724339982,1.65018703758307,1.72000111995079,97.97,2.24578168495429,2.15469114176158,1.92756820380426,0,48.1811858918241,4,1.46631106922532,1.70476481093724,1.59196408085537,1.65752801945129,96.3,2.42012310710072,2.3390710084148,1.93188064978919,0,22.6463171441765,102,1.39013464273557,2.2799203561067
40,200,"wclust","partial",1.69667214226732,1.71295555358782,1.44778459487245,1.58320553309654,84.43,2.69474073488076,2.60204934567461,1.79103872137179,58.92,100,2,1.53770860275253,1.69957774665589,1.33252858342405,1.51435596307283,83.82,2.4193828353384,2.37006777676887,1.83505690745239,0,68.6070713341582,3,1.55103835184349,1.74388712350127,1.28706741902081,1.50560729652986,81.8,2.41497920296891,2.38316121072772,1.74448065754052,0,46.3242492631786,6,1.71078892306366,1.97578337676019,1.38943669044798,1.61833532271347,45.49,2.48282963483019,2.4196902744251,2.07388540750664,0,2.27838521186762,2,1.53618124218327,2.64967921864393
40,200,"sclust","partial",1.73166333030247,1.98211109106486,1.41707021683741,1.54505950327644,71.25,2.392439177602,2.18732627166106,1.72425490521397,51.15,100,2,1.70064692642063,1.89650881176047,1.30615616150926,1.34875989684124,29.03,2.44504290400802,2.36409552691073,1.47340133788869,0,50.6438692369309,2,1.81654646901978,2.06217786712015,1.30654585715884,1.38759614414389,26.19,2.54918274735917,2.44109542142116,1.45494221427447,0,25.8300959401517,2,1.85458935241634,2.05400159423935,1.34308261453303,1.43094638947521,25.4,2.56154894063725,2.46491392104733,1.52638926003187,0,11.0486626935203,144,1.77754738456209,2.39168570853601
40,200,"sregular","partial",1.66722900566485,1.42940199333463,1.68803666092773,1.64217957127014,97.58,1.96836723238846,1.74022442032285,1.69150845172462,87.65,100,2,1.56067537330987,1.51400336542589,1.61642839787987,1.56415797568644,99.47,2.03477316092957,1.85882096822485,1.7701862883573,0,73.449106129275,5,1.52902636797723,1.48659119023768,1.58135713412672,1.57835528271037,99.2,1.95394262024723,1.74544495954598,1.89707502195647,0,60.0244227706135,10,1.49157309046748,1.46493934055577,1.43422474845134,1.44954994601087,98.13,1.98746979303372,1.798678235008,1.94305988245617,0,22.8335716421949,199,1.41088664167016,1.93618051770506
40,200,"random","partial",1.68424239617993,1.38777158991584,1.54116062625568,1.63004456670898,97.7,1.97382886414404,1.75681713149386,1.8227813971046,88.24,100,2,1.59473333072123,1.35491447564519,1.46616409997603,1.50172368827894,97.6,2.24486860555842,2.05030516327772,1.74768078237464,0,61.5047463169909,2,1.56321521132734,1.35568036537343,1.47994746139046,1.50251355567731,97.18,2.02925938778258,1.80846927906337,1.88061219478855,0,43.4945377691175,4,1.53932053535917,1.3797276118296,1.44598473882519,1.47928495359945,97.71,2.11692122305513,1.92549224704695,1.81908030336157,0,18.9828084368134,198,1.45941851128625,1.96920785089837
40,200,"wclust","partial",1.75434197536874,1.49063274211907,1.5733081430991,1.691385538494,88.49,2.12116530176067,1.83378876611407,1.79018339241465,77.19,100,3,1.64971610668795,1.48901841595154,1.39692208166139,1.4799365928388,91.01,2.10305945686929,1.87158121817824,1.89030210862654,0,64.7356661254584,3,1.65335728720716,1.55553214212291,1.38079167923178,1.50130543128748,87.88,2.09135089136842,1.88592363165762,1.89726320890057,0,46.880799824397,6,1.6010100316984,1.47896656737685,1.39169379817094,1.50351522307671,90.29,2.02568757983352,1.83143066213202,1.89726380388949,0,20.2246574519415,197,1.59333816052007,2.0865055429729
40,200,"sclust","partial",1.8848539356626,1.57957239852289,1.51162004983011,1.65236798692425,64.57,2.01700242220223,1.84578894300978,1.71626472062232,65.19,100,3,1.82360231208387,1.5747457866831,1.33634146236252,1.48154448494386,49.21,1.89906266976356,1.64564228954392,1.64205594850576,0,60.5163352667431,2,1.86029781456284,1.61916926645088,1.31820661329618,1.54291941391321,41.02,1.98134404304705,1.77838609290788,1.74497308883012,0,34.4620222758486,4,1.8318945263013,1.54338563581064,1.36414554705512,1.60720681408248,53.77,2.00133307738742,1.81669935285354,2.10835890790352,0,27.3946624667917,183,1.78346689026987,1.96357071474273
40,200,"sregular","partial",1.71813380333147,1.78538148114914,1.95956974328141,1.87311519610371,96.06,1.93936875957788,2.02100038681031,2.01122072325051,82.71,100,2,1.57537002941385,1.59809980785675,1.76307371610056,1.77163239483264,97.37,2.50820757584605,2.51200390611611,1.93513330059218,0,71.7357692809312,5,1.51152595536818,1.47076822954428,1.69152604426578,1.6666693787632,97.51,2.67074795415516,2.7173163490216,1.89261706427687,0,59.1939148201747,10,1.4682931706868,1.40301140127118,1.77132425698639,1.75856407062669,96.42,1.82931459094085,1.90922326382844,2.05792767925746,0,28.1927180344325,100,1.42596943786323,1.81601944546471
40,200,"random","partial",1.79272074425799,1.81556940929671,1.94316701886645,1.80813365996714,96.45,1.91119435910524,2.12702604867462,2.00253275207701,85.46,100,2,1.59280223096758,1.58201258138867,1.72604197950389,1.63898139284922,92.55,2.19376012147136,2.31300439986538,2.14443058177781,0,68.2504205089593,2,1.50903495575838,1.43681980594471,1.59345803479218,1.54943535174298,96.9,2.73068291564411,2.85708911120445,2.36423843766848,0,44.6122470750468,4,1.53937230520894,1.39043691970084,1.58876064542935,1.56321747896147,97.72,1.83080253087628,1.92044391704821,2.48027042174898,0,19.3039580337289,52,1.46718742755728,1.72836369728442
